data
"(0.7067652667819578, 0.0012379812136499206, 0.0010780152033858343, -0.7074462261941639, -0.014932690169159183, 0.0010558867714320797, 0.0005563335834539635, -0.006729138237201872, 0.03481745678756043)"
"(0.7067650169745839, 0.001243632557996552, 0.0010829327732768325, -0.7074464583384282, 0.01494630564873152, -0.0010437963305758705, -0.0006816025537844839, -0.006729263336508411, 0.03481967794391629)"
"(0.7067652224552997, 0.0012379818173085173, 0.0010780242104976095, -0.7074462704633706, -0.014932690254839854, 0.0010558803704671796, 0.0005563302805105084, -0.006729556009395565, 0.03481968631031633)"
"(0.7067649726458831, 0.0012436331590212637, 0.0010829417829618577, -0.7074465026095789, 0.014946305497897047, -0.0010437898888640083, -0.0006816082772248567, -0.006729681107923435, 0.03482190746652746)"
"(0.7067651781254459, 0.0012379824208745562, 0.0010780332175343791, -0.7074463147357644, -0.014932690339917913, 0.0010558739685432206, 0.0005563269773032228, -0.006729973780189601, 0.03482191583283082)"
"(0.7067649283139864, 0.0012436337599539674, 0.0010829507925718073, -0.7074465468839166, 0.014946305347736846, -0.0010437834480963924, -0.0006816140007953593, -0.006730098877938753, 0.034824136988897254)"
"(0.7067651337923966, 0.0012379830243478733, 0.0010780422244960758, -0.7074463590113454, -0.014932690425998893, 0.0010558675677001614, 0.0005563236743035494, -0.006730391549583999, 0.03482414535510385)"
"(0.7067648839788944, 0.0012436343607935428, 0.0010829598021068162, -0.7074465911614416, 0.014946305197185445, -0.001043777006634214, -0.0006816197242267242, -0.006730516646554441, 0.03482636651102561)"
"(0.7067650894561517, 0.0012379836277287472, 0.0010780512313829885, -0.7074464032901137, -0.014932690510884692, 0.001055861166176862, 0.0005563203711226735, -0.00673080931757869, 0.03482637487713555)"
"(0.7067648396406065, 0.001243634961540947, 0.0010829688115668952, -0.7074466354421537, 0.014946305046807693, -0.001043770565831011, -0.0006816254477555322, -0.006730934413770373, 0.03482859603291258)"
"(0.706765045116711, 0.0012379842310169247, 0.001078060238194709, -0.707446447572069, -0.014932690596880755, 0.001055854765093459, 0.000556317068047177, -0.00673122708417364, 0.03482860439892577)"
"(0.7067647952991232, 0.0012436355621955489, 0.0010829778209518082, -0.707446679726053, 0.014946304896313543, -0.0010437641249075704, -0.0006816311712798664, -0.006731352179586564, 0.03483082555455813)"
"(0.7067650007740748, 0.001237984834212595, 0.0010780692449316052, -0.7074464918572114, -0.01493269068197089, 0.0010558483641423633, 0.0005563137649554158, -0.006731644849368841, 0.03483083392047464)"
"(0.7067647509544441, 0.0012436361627576617, 0.0010829868302619568, -0.7074467240131393, 0.014946304745926004, -0.0010437576839927723, -0.0006816368948591042, -0.006731769944002944, 0.034833055075962294)"
"(0.7067649564282429, 0.0012379854373155857, 0.0010780782515934222, -0.7074465361455411, -0.014932690767772839, 0.0010558419630841557, 0.0005563104617149234, -0.006732062613164204, 0.034833063441782074)"
"(0.7067647066065694, 0.0012436367632271013, 0.0010829958394968882, -0.707446768303413, 0.014946304595347699, -0.001043751243349462, -0.0006816426184482545, -0.006732187707019464, 0.03483528459712505)"
