data
"(-0.20266243114484278, 0.1663496176678925, 0.08085924751359132, -0.008284303944665205, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20387689872083564, 0.16598852166634256, 0.07591359629201903, -0.004356927525584463, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20458707501839596, 0.16567876177300925, 0.07083609386286523, -0.00050751979429931, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20501813920363732, 0.165328291842945, 0.06576755918404703, 0.0033200695521964805, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.2053418446958512, 0.16486169905412604, 0.06076009308958989, 0.0071830181278717715, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.2056640191036243, 0.16421763703547856, 0.055805395058006774, 0.011131145805297235, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20603542328950095, 0.16333544758718102, 0.05087493860848543, 0.015200181929390644, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20645609035827292, 0.16215151642812234, 0.04595823097344505, 0.01940427253542433, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20685294590218564, 0.16061521329902823, 0.04108592878265138, 0.023726522461858034, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20706068492900973, 0.15872462011830155, 0.036316923995213676, 0.028114023823197984, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
"(-0.20686811081423326, 0.15655239077229813, 0.03166881485176291, 0.0324851800788733, 0.0010759967165828244, 0.014929806685070553, 0.0006093787583272723, -0.00015222286216905537, 3.1849299006944665e-06)"
